Learning Rate	TrainLoss	TrainL(intrr)	TrainL(bndry)	TrainL(intfc)	TrainL(symtry)	
0.00001000	0.00781214	0.00005543	0.00000006	0.00000004	0.00000001	
0.00001000	0.00785944	0.00005555	0.00000006	0.00000004	0.00000001	
0.00001000	0.00818890	0.00005620	0.00000006	0.00000005	0.00000001	
0.00001000	0.00785321	0.00005550	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775531	0.00005532	0.00000006	0.00000004	0.00000001	
0.00001000	0.00803962	0.00005556	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801386	0.00005590	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793181	0.00005584	0.00000006	0.00000004	0.00000001	
0.00001000	0.00806340	0.00005587	0.00000006	0.00000005	0.00000001	
0.00001000	0.00812426	0.00005620	0.00000006	0.00000005	0.00000001	
0.00001000	0.00781449	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00804350	0.00005573	0.00000006	0.00000005	0.00000001	
0.00001000	0.00770291	0.00005513	0.00000006	0.00000004	0.00000001	
0.00001000	0.00797128	0.00005590	0.00000006	0.00000005	0.00000001	
0.00001000	0.00806991	0.00005592	0.00000006	0.00000005	0.00000001	
0.00001000	0.00787542	0.00005545	0.00000006	0.00000004	0.00000001	
0.00001000	0.00809623	0.00005568	0.00000006	0.00000005	0.00000001	
0.00001000	0.00770730	0.00005534	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799766	0.00005553	0.00000006	0.00000004	0.00000001	
0.00001000	0.00797375	0.00005570	0.00000006	0.00000004	0.00000001	
0.00001000	0.00789929	0.00005574	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781846	0.00005552	0.00000006	0.00000004	0.00000001	
0.00001000	0.00828768	0.00005652	0.00000006	0.00000005	0.00000001	
0.00001000	0.00800305	0.00005606	0.00000006	0.00000005	0.00000001	
0.00001000	0.00814640	0.00005592	0.00000006	0.00000005	0.00000001	
0.00001000	0.00790574	0.00005540	0.00000006	0.00000005	0.00000001	
0.00001000	0.00791676	0.00005579	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793524	0.00005530	0.00000006	0.00000004	0.00000001	
0.00001000	0.00796888	0.00005593	0.00000006	0.00000004	0.00000001	
0.00001000	0.00826312	0.00005645	0.00000006	0.00000005	0.00000001	
0.00001000	0.00781342	0.00005531	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776568	0.00005528	0.00000006	0.00000004	0.00000001	
0.00001000	0.00809566	0.00005559	0.00000006	0.00000005	0.00000001	
0.00001000	0.00813903	0.00005586	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788557	0.00005562	0.00000006	0.00000005	0.00000001	
0.00001000	0.00808694	0.00005569	0.00000006	0.00000004	0.00000001	
0.00001000	0.00768180	0.00005546	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793316	0.00005557	0.00000006	0.00000004	0.00000001	
0.00001000	0.00786626	0.00005546	0.00000006	0.00000004	0.00000001	
0.00001000	0.00807370	0.00005577	0.00000006	0.00000005	0.00000001	
0.00001000	0.00772890	0.00005530	0.00000006	0.00000004	0.00000001	
0.00001000	0.00792691	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779575	0.00005596	0.00000006	0.00000004	0.00000001	
0.00001000	0.00816429	0.00005613	0.00000006	0.00000004	0.00000001	
0.00001000	0.00796406	0.00005550	0.00000006	0.00000005	0.00000001	
0.00001000	0.00804293	0.00005572	0.00000006	0.00000005	0.00000001	
0.00001000	0.00784298	0.00005557	0.00000006	0.00000004	0.00000001	
0.00001000	0.00810867	0.00005580	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782634	0.00005534	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793269	0.00005537	0.00000006	0.00000004	0.00000001	
0.00001000	0.00817033	0.00005626	0.00000006	0.00000005	0.00000001	
0.00001000	0.00790026	0.00005562	0.00000006	0.00000004	0.00000001	
0.00001000	0.00785302	0.00005548	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802415	0.00005578	0.00000006	0.00000005	0.00000001	
0.00001000	0.00835881	0.00005643	0.00000006	0.00000005	0.00000001	
0.00001000	0.00813472	0.00005583	0.00000006	0.00000005	0.00000001	
0.00001000	0.00778141	0.00005520	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779138	0.00005543	0.00000006	0.00000004	0.00000001	
0.00001000	0.00784880	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787153	0.00005542	0.00000006	0.00000004	0.00000001	
0.00001000	0.00812232	0.00005593	0.00000006	0.00000004	0.00000001	
0.00001000	0.00785545	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775125	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00784559	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774193	0.00005528	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790304	0.00005561	0.00000006	0.00000005	0.00000001	
0.00001000	0.00798729	0.00005575	0.00000006	0.00000004	0.00000001	
0.00001000	0.00811149	0.00005570	0.00000006	0.00000004	0.00000001	
0.00001000	0.00816164	0.00005587	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793205	0.00005597	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787327	0.00005556	0.00000006	0.00000004	0.00000001	
0.00001000	0.00812894	0.00005559	0.00000006	0.00000004	0.00000001	
0.00001000	0.00798086	0.00005561	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780663	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781261	0.00005552	0.00000006	0.00000004	0.00000001	
0.00001000	0.00800350	0.00005614	0.00000006	0.00000004	0.00000001	
0.00001000	0.00809488	0.00005574	0.00000006	0.00000005	0.00000001	
0.00001000	0.00772534	0.00005529	0.00000006	0.00000004	0.00000001	
0.00001000	0.00794769	0.00005550	0.00000006	0.00000004	0.00000001	
0.00001000	0.00796815	0.00005571	0.00000006	0.00000005	0.00000001	
0.00001000	0.00806547	0.00005593	0.00000006	0.00000005	0.00000001	
0.00001000	0.00799371	0.00005576	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790244	0.00005579	0.00000006	0.00000004	0.00000001	
0.00001000	0.00805135	0.00005574	0.00000006	0.00000005	0.00000001	
0.00001000	0.00772339	0.00005512	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776607	0.00005546	0.00000006	0.00000005	0.00000001	
0.00001000	0.00797187	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774619	0.00005517	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793339	0.00005556	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777143	0.00005522	0.00000006	0.00000004	0.00000001	
0.00001000	0.00814395	0.00005569	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801980	0.00005581	0.00000006	0.00000005	0.00000001	
0.00001000	0.00797762	0.00005562	0.00000006	0.00000005	0.00000001	
0.00001000	0.00835025	0.00005621	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782633	0.00005528	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788773	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781168	0.00005528	0.00000006	0.00000005	0.00000001	
0.00001000	0.00798683	0.00005551	0.00000006	0.00000005	0.00000001	
0.00001000	0.00787185	0.00005579	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777105	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781706	0.00005564	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787545	0.00005578	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779851	0.00005563	0.00000006	0.00000004	0.00000001	
0.00001000	0.00798845	0.00005548	0.00000006	0.00000004	0.00000001	
0.00001000	0.00772199	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00767595	0.00005525	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781332	0.00005553	0.00000006	0.00000004	0.00000001	
0.00001000	0.00824987	0.00005585	0.00000006	0.00000005	0.00000001	
0.00001000	0.00783562	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775271	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00825516	0.00005623	0.00000006	0.00000005	0.00000001	
0.00001000	0.00787325	0.00005558	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787763	0.00005552	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793634	0.00005586	0.00000006	0.00000004	0.00000001	
0.00001000	0.00808623	0.00005535	0.00000006	0.00000005	0.00000001	
0.00001000	0.00786764	0.00005562	0.00000006	0.00000004	0.00000001	
0.00001000	0.00811933	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776737	0.00005520	0.00000006	0.00000005	0.00000001	
0.00001000	0.00808573	0.00005583	0.00000006	0.00000005	0.00000001	
0.00001000	0.00791220	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00804077	0.00005595	0.00000006	0.00000005	0.00000001	
0.00001000	0.00788672	0.00005548	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782240	0.00005530	0.00000006	0.00000004	0.00000001	
0.00001000	0.00848429	0.00005648	0.00000006	0.00000005	0.00000001	
0.00001000	0.00770245	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790633	0.00005544	0.00000006	0.00000005	0.00000001	
0.00001000	0.00811569	0.00005551	0.00000006	0.00000005	0.00000001	
0.00001000	0.00775104	0.00005510	0.00000006	0.00000004	0.00000001	
0.00001000	0.00817243	0.00005613	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791918	0.00005527	0.00000006	0.00000005	0.00000001	
0.00001000	0.00789892	0.00005555	0.00000006	0.00000004	0.00000001	
0.00001000	0.00789938	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782821	0.00005525	0.00000006	0.00000005	0.00000001	
0.00001000	0.00775405	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793920	0.00005553	0.00000006	0.00000004	0.00000001	
0.00001000	0.00795179	0.00005559	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780318	0.00005570	0.00000006	0.00000004	0.00000001	
0.00001000	0.00797004	0.00005535	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793984	0.00005586	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782058	0.00005526	0.00000006	0.00000004	0.00000001	
0.00001000	0.00800244	0.00005574	0.00000006	0.00000005	0.00000001	
0.00001000	0.00770300	0.00005504	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791211	0.00005548	0.00000006	0.00000005	0.00000001	
0.00001000	0.00813457	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00803376	0.00005604	0.00000006	0.00000005	0.00000001	
0.00001000	0.00794158	0.00005532	0.00000006	0.00000005	0.00000001	
0.00001000	0.00814225	0.00005596	0.00000006	0.00000005	0.00000001	
0.00001000	0.00789714	0.00005562	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778944	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779332	0.00005552	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802504	0.00005610	0.00000006	0.00000005	0.00000001	
0.00001000	0.00779206	0.00005537	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791524	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00804733	0.00005603	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780654	0.00005550	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799827	0.00005559	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782101	0.00005529	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775547	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793139	0.00005559	0.00000006	0.00000005	0.00000001	
0.00001000	0.00819613	0.00005541	0.00000006	0.00000005	0.00000001	
0.00001000	0.00822507	0.00005581	0.00000006	0.00000005	0.00000001	
0.00001000	0.00785892	0.00005553	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799427	0.00005562	0.00000006	0.00000005	0.00000001	
0.00001000	0.00776735	0.00005506	0.00000006	0.00000004	0.00000001	
0.00001000	0.00770134	0.00005509	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787909	0.00005558	0.00000006	0.00000004	0.00000001	
0.00001000	0.00841828	0.00005614	0.00000006	0.00000005	0.00000001	
0.00001000	0.00800217	0.00005544	0.00000006	0.00000005	0.00000001	
0.00001000	0.00769905	0.00005523	0.00000006	0.00000004	0.00000001	
0.00001000	0.00772261	0.00005534	0.00000006	0.00000004	0.00000001	
0.00001000	0.00822923	0.00005596	0.00000006	0.00000005	0.00000001	
0.00001000	0.00788290	0.00005569	0.00000006	0.00000004	0.00000001	
0.00001000	0.00827119	0.00005590	0.00000006	0.00000005	0.00000001	
0.00001000	0.00769542	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00783897	0.00005545	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790789	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00825662	0.00005587	0.00000006	0.00000005	0.00000001	
0.00001000	0.00773696	0.00005510	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788321	0.00005561	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793301	0.00005577	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793432	0.00005544	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801301	0.00005536	0.00000006	0.00000005	0.00000001	
0.00001000	0.00794907	0.00005548	0.00000006	0.00000005	0.00000001	
0.00001000	0.00790647	0.00005528	0.00000006	0.00000005	0.00000001	
0.00001000	0.00790637	0.00005511	0.00000006	0.00000005	0.00000001	
0.00001000	0.00795120	0.00005533	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777355	0.00005512	0.00000006	0.00000004	0.00000001	
0.00001000	0.00807491	0.00005555	0.00000006	0.00000005	0.00000001	
0.00001000	0.00796845	0.00005534	0.00000006	0.00000005	0.00000001	
0.00001000	0.00792902	0.00005565	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780994	0.00005529	0.00000006	0.00000004	0.00000001	
0.00001000	0.00834331	0.00005590	0.00000006	0.00000005	0.00000001	
0.00001000	0.00773257	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782269	0.00005544	0.00000006	0.00000004	0.00000001	
0.00001000	0.00795351	0.00005575	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790622	0.00005585	0.00000006	0.00000004	0.00000001	
0.00001000	0.00786531	0.00005540	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801067	0.00005600	0.00000006	0.00000004	0.00000001	
0.00001000	0.00811732	0.00005540	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776754	0.00005512	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788791	0.00005579	0.00000006	0.00000004	0.00000001	
0.00001000	0.00803283	0.00005581	0.00000006	0.00000004	0.00000001	
0.00001000	0.00789664	0.00005562	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793111	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775006	0.00005550	0.00000006	0.00000004	0.00000001	
0.00001000	0.00823528	0.00005586	0.00000006	0.00000005	0.00000001	
0.00001000	0.00765611	0.00005509	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779335	0.00005533	0.00000006	0.00000005	0.00000001	
0.00001000	0.00797321	0.00005574	0.00000006	0.00000005	0.00000001	
0.00001000	0.00792565	0.00005552	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774463	0.00005523	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782066	0.00005533	0.00000006	0.00000004	0.00000001	
0.00001000	0.00786780	0.00005555	0.00000006	0.00000004	0.00000001	
0.00001000	0.00795877	0.00005558	0.00000006	0.00000004	0.00000001	
0.00001000	0.00768085	0.00005499	0.00000006	0.00000004	0.00000001	
0.00001000	0.00772972	0.00005508	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801513	0.00005582	0.00000006	0.00000005	0.00000001	
0.00001000	0.00783893	0.00005552	0.00000006	0.00000005	0.00000001	
0.00001000	0.00787501	0.00005530	0.00000006	0.00000005	0.00000001	
0.00001000	0.00779865	0.00005545	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781538	0.00005560	0.00000006	0.00000005	0.00000001	
0.00001000	0.00832517	0.00005616	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782952	0.00005527	0.00000006	0.00000004	0.00000001	
0.00001000	0.00767999	0.00005504	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778076	0.00005526	0.00000006	0.00000004	0.00000001	
0.00001000	0.00773949	0.00005533	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780242	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787488	0.00005555	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776048	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799598	0.00005563	0.00000006	0.00000004	0.00000001	
0.00001000	0.00798688	0.00005567	0.00000006	0.00000005	0.00000001	
0.00001000	0.00780856	0.00005542	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782013	0.00005527	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799458	0.00005586	0.00000006	0.00000005	0.00000001	
0.00001000	0.00780720	0.00005519	0.00000006	0.00000004	0.00000001	
0.00001000	0.00801743	0.00005624	0.00000006	0.00000004	0.00000001	
0.00001000	0.00776092	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00816464	0.00005569	0.00000006	0.00000004	0.00000001	
0.00001000	0.00786203	0.00005566	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777007	0.00005502	0.00000006	0.00000004	0.00000001	
0.00001000	0.00806390	0.00005559	0.00000006	0.00000005	0.00000001	
0.00001000	0.00791324	0.00005577	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777392	0.00005519	0.00000006	0.00000004	0.00000001	
0.00001000	0.00773354	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780346	0.00005543	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802968	0.00005596	0.00000006	0.00000005	0.00000001	
0.00001000	0.00781838	0.00005511	0.00000006	0.00000005	0.00000001	
0.00001000	0.00786875	0.00005549	0.00000006	0.00000004	0.00000001	
0.00001000	0.00770029	0.00005503	0.00000006	0.00000004	0.00000001	
0.00001000	0.00773990	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00803961	0.00005557	0.00000006	0.00000005	0.00000001	
0.00001000	0.00792462	0.00005543	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775350	0.00005528	0.00000006	0.00000004	0.00000001	
0.00001000	0.00797890	0.00005548	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791755	0.00005575	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793009	0.00005577	0.00000006	0.00000004	0.00000001	
0.00001000	0.00826347	0.00005605	0.00000006	0.00000005	0.00000001	
0.00001000	0.00774084	0.00005556	0.00000006	0.00000004	0.00000001	
0.00001000	0.00841729	0.00005671	0.00000006	0.00000005	0.00000001	
0.00001000	0.00770110	0.00005510	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802963	0.00005544	0.00000006	0.00000004	0.00000001	
0.00001000	0.00800700	0.00005575	0.00000006	0.00000005	0.00000001	
0.00001000	0.00792263	0.00005524	0.00000006	0.00000005	0.00000001	
0.00001000	0.00778926	0.00005537	0.00000006	0.00000004	0.00000001	
0.00001000	0.00794565	0.00005529	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777254	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00822793	0.00005610	0.00000006	0.00000005	0.00000001	
0.00001000	0.00772271	0.00005502	0.00000006	0.00000004	0.00000001	
0.00001000	0.00816618	0.00005580	0.00000006	0.00000005	0.00000001	
0.00001000	0.00762507	0.00005494	0.00000006	0.00000004	0.00000001	
0.00001000	0.00783981	0.00005550	0.00000006	0.00000004	0.00000001	
0.00001000	0.00796446	0.00005594	0.00000006	0.00000005	0.00000001	
0.00001000	0.00788937	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00769753	0.00005495	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799963	0.00005532	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778028	0.00005525	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778943	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00814716	0.00005596	0.00000006	0.00000005	0.00000001	
0.00001000	0.00763626	0.00005489	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788690	0.00005517	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774007	0.00005515	0.00000006	0.00000004	0.00000001	
0.00001000	0.00811699	0.00005574	0.00000006	0.00000005	0.00000001	
0.00001000	0.00794244	0.00005540	0.00000006	0.00000005	0.00000001	
0.00001000	0.00777575	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00800574	0.00005534	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782157	0.00005558	0.00000006	0.00000004	0.00000001	
0.00001000	0.00773084	0.00005537	0.00000006	0.00000004	0.00000001	
0.00001000	0.00794240	0.00005532	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782431	0.00005510	0.00000006	0.00000004	0.00000001	
0.00001000	0.00789470	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779004	0.00005536	0.00000006	0.00000005	0.00000001	
0.00001000	0.00782548	0.00005547	0.00000006	0.00000005	0.00000001	
0.00001000	0.00773505	0.00005517	0.00000006	0.00000004	0.00000001	
0.00001000	0.00800611	0.00005527	0.00000006	0.00000005	0.00000001	
0.00001000	0.00767331	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00815978	0.00005591	0.00000006	0.00000005	0.00000001	
0.00001000	0.00796804	0.00005533	0.00000006	0.00000005	0.00000001	
0.00001000	0.00775551	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778745	0.00005501	0.00000006	0.00000005	0.00000001	
0.00001000	0.00793144	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777111	0.00005536	0.00000006	0.00000005	0.00000001	
0.00001000	0.00859948	0.00005672	0.00000006	0.00000005	0.00000001	
0.00001000	0.00763531	0.00005498	0.00000006	0.00000004	0.00000001	
0.00001000	0.00775829	0.00005533	0.00000006	0.00000004	0.00000001	
0.00001000	0.00762602	0.00005487	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779857	0.00005536	0.00000006	0.00000004	0.00000001	
0.00001000	0.00799261	0.00005578	0.00000006	0.00000005	0.00000001	
0.00001000	0.00796557	0.00005554	0.00000006	0.00000005	0.00000001	
0.00001000	0.00794610	0.00005548	0.00000006	0.00000005	0.00000001	
0.00001000	0.00769829	0.00005506	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774108	0.00005511	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781535	0.00005594	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790060	0.00005525	0.00000006	0.00000005	0.00000001	
0.00001000	0.00778627	0.00005542	0.00000006	0.00000004	0.00000001	
0.00001000	0.00772166	0.00005508	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780934	0.00005537	0.00000006	0.00000005	0.00000001	
0.00001000	0.00786964	0.00005556	0.00000006	0.00000004	0.00000001	
0.00001000	0.00787394	0.00005538	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791877	0.00005553	0.00000006	0.00000005	0.00000001	
0.00001000	0.00769526	0.00005489	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781815	0.00005539	0.00000006	0.00000004	0.00000001	
0.00001000	0.00792679	0.00005541	0.00000006	0.00000005	0.00000001	
0.00001000	0.00797355	0.00005542	0.00000006	0.00000004	0.00000001	
0.00001000	0.00804673	0.00005562	0.00000006	0.00000005	0.00000001	
0.00001000	0.00772700	0.00005526	0.00000006	0.00000004	0.00000001	
0.00001000	0.00784668	0.00005519	0.00000006	0.00000004	0.00000001	
0.00001000	0.00774946	0.00005522	0.00000006	0.00000004	0.00000001	
0.00001000	0.00763562	0.00005476	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788353	0.00005564	0.00000006	0.00000005	0.00000001	
0.00001000	0.00809107	0.00005554	0.00000006	0.00000005	0.00000001	
0.00001000	0.00853962	0.00005596	0.00000006	0.00000006	0.00000001	
0.00001000	0.00774568	0.00005500	0.00000006	0.00000004	0.00000001	
0.00001000	0.00761021	0.00005514	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802804	0.00005567	0.00000006	0.00000004	0.00000001	
0.00001000	0.00802063	0.00005567	0.00000006	0.00000005	0.00000001	
0.00001000	0.00760891	0.00005495	0.00000006	0.00000004	0.00000001	
0.00001000	0.00825144	0.00005584	0.00000006	0.00000005	0.00000001	
0.00001000	0.00785993	0.00005522	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778111	0.00005527	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791131	0.00005526	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781926	0.00005523	0.00000006	0.00000004	0.00000001	
0.00001000	0.00780374	0.00005536	0.00000006	0.00000004	0.00000001	
0.00001000	0.00779705	0.00005512	0.00000006	0.00000004	0.00000001	
0.00001000	0.00781970	0.00005529	0.00000006	0.00000005	0.00000001	
0.00001000	0.00780612	0.00005510	0.00000006	0.00000005	0.00000001	
0.00001000	0.00785238	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00782017	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00812025	0.00005575	0.00000006	0.00000005	0.00000001	
0.00001000	0.00785207	0.00005511	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788792	0.00005564	0.00000006	0.00000004	0.00000001	
0.00001000	0.00783517	0.00005541	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791721	0.00005571	0.00000006	0.00000004	0.00000001	
0.00001000	0.00807384	0.00005537	0.00000006	0.00000004	0.00000001	
0.00001000	0.00777698	0.00005524	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793293	0.00005677	0.00000006	0.00000005	0.00000001	
0.00001000	0.00764173	0.00005506	0.00000006	0.00000004	0.00000001	
0.00001000	0.00788471	0.00005549	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791759	0.00005535	0.00000006	0.00000004	0.00000001	
0.00001000	0.00759963	0.00005501	0.00000006	0.00000004	0.00000001	
0.00001000	0.00791988	0.00005532	0.00000006	0.00000004	0.00000001	
0.00001000	0.00771040	0.00005521	0.00000006	0.00000004	0.00000001	
0.00001000	0.00773091	0.00005502	0.00000006	0.00000004	0.00000001	
0.00001000	0.00785496	0.00005554	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793561	0.00005533	0.00000006	0.00000004	0.00000001	
0.00001000	0.00785473	0.00005514	0.00000006	0.00000005	0.00000001	
0.00001000	0.00788594	0.00005526	0.00000006	0.00000005	0.00000001	
0.00001000	0.00791026	0.00005586	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790361	0.00005514	0.00000006	0.00000005	0.00000001	
0.00001000	0.00792325	0.00005540	0.00000006	0.00000005	0.00000001	
0.00001000	0.00786035	0.00005516	0.00000006	0.00000004	0.00000001	
0.00001000	0.00771117	0.00005504	0.00000006	0.00000004	0.00000001	
0.00001000	0.00790378	0.00005531	0.00000006	0.00000005	0.00000001	
0.00001000	0.00754365	0.00005471	0.00000006	0.00000004	0.00000001	
0.00001000	0.00778674	0.00005566	0.00000006	0.00000004	0.00000001	
0.00001000	0.00793000	0.00005537	0.00000006	0.00000005	0.00000001	
0.00001000	0.00776747	0.00005523	0.00000006	0.00000004	0.00000001	
